id_movie,id_user,user_gender,user_age,rating,date
4,5843,0,32,4,2021-01-04
7,5505,1,35,5,2021-07-01
1,1841,1,33,6,2015-03-30
3,4342,0,37,6,2013-08-10
6,4114,1,33,5,2018-03-11
6,7070,0,33,7,2019-02-11
5,7019,1,24,6,2022-10-23
3,8589,1,34,4,2018-09-26
2,2517,1,31,8,2019-04-02
6,7327,0,29,7,2017-04-17
2,9742,1,28,10,2016-09-04
4,4482,0,33,7,2017-12-21
4,4131,1,32,8,2021-01-19
1,2314,1,25,7,2017-06-05
4,3157,1,32,8,2021-10-08
0,7860,1,44,5,2019-11-30
6,9783,1,32,6,2021-08-20
1,10071,1,23,3,2019-08-17
5,2065,1,31,8,2018-08-03
8,3192,0,35,8,2014-02-24
9,5986,0,32,6,2016-08-22
9,5762,0,30,5,2019-08-01
8,1872,1,38,5,2021-05-29
8,9972,1,34,6,2020-04-24
0,8960,0,23,7,2022-08-11
1,4220,1,33,8,2021-11-28
2,28,1,33,7,2018-03-14
0,2675,1,23,5,2021-03-06
6,9447,0,38,6,2016-08-12
0,7084,0,23,7,2016-09-05
1,1846,1,36,8,2020-12-19
7,4544,0,26,3,2021-06-14
4,3408,1,30,6,2022-04-29
6,3932,0,34,7,2016-11-06
3,9441,0,32,3,2018-03-26
3,8582,0,42,6,2018-04-22
0,3474,0,38,5,2021-03-14
5,2853,1,31,4,2019-01-30
3,2092,1,32,9,2016-07-21
6,749,0,40,4,2013-04-23
9,457,1,34,7,2020-10-04
3,1290,0,35,7,2020-06-11
7,6930,1,28,7,2023-02-25
5,438,1,25,7,2015-01-13
0,8415,0,35,5,2021-07-02
4,2904,1,32,6,2022-08-16
9,8154,0,33,6,2019-02-14
0,9609,0,32,6,2016-11-22
5,9099,0,31,7,2018-04-04
8,4897,1,33,8,2016-08-25
7,2552,1,36,6,2022-05-26
8,7619,0,34,4,2018-06-19
3,6595,1,30,8,2014-04-08
3,555,1,32,7,2020-03-22
9,6100,0,34,4,2018-01-12
1,5608,0,33,6,2015-09-25
0,3728,0,31,7,2017-12-22
6,9664,0,33,7,2017-05-26
2,5675,1,32,7,2016-04-28
7,2324,0,28,8,2021-05-23
9,2985,0,35,4,2021-12-03
3,2966,1,42,6,2015-12-01
0,1376,1,29,5,2021-08-09
9,4848,1,33,5,2021-07-03
5,8440,1,20,8,2023-02-12
5,6385,1,38,6,2019-01-13
0,5558,1,26,8,2017-04-07
1,6726,0,34,4,2020-02-18
0,378,1,34,7,2018-08-06
0,1164,1,37,8,2021-02-16
0,7084,0,34,6,2020-03-16
7,7794,1,35,6,2014-05-28
2,6838,0,35,7,2017-12-25
0,6183,1,30,7,2017-05-29
5,163,1,32,6,2017-09-30
0,5747,0,36,6,2017-02-11
8,968,0,29,7,2017-07-24
1,2012,0,31,7,2019-05-15
7,2980,1,33,6,2013-05-28
7,216,0,33,7,2022-08-24
5,654,1,25,4,2017-01-27
9,9319,1,35,5,2021-03-15
2,1067,1,32,4,2014-01-22
1,9706,0,33,4,2018-03-28
1,9715,0,27,3,2014-08-07
7,9831,0,32,9,2021-01-07
6,9577,1,31,8,2016-02-04
6,5584,1,37,7,2018-07-15
1,7904,1,31,6,2016-06-09
8,8664,0,32,8,2016-07-13
8,7921,0,33,7,2016-03-19
1,276,1,21,3,2014-02-08
2,4867,0,28,6,2016-01-01
2,2689,0,40,3,2022-07-27
9,5454,0,30,7,2017-02-28
0,10219,1,31,7,2020-07-16
9,2215,0,38,3,2018-03-31
4,5109,0,35,8,2014-12-17
6,1276,1,35,4,2018-12-03
6,5378,0,31,5,2022-05-29
6,2209,1,34,6,2014-07-23
3,7534,0,36,6,2017-10-31
7,791,1,31,7,2015-10-09
4,4752,1,30,9,2016-10-10
9,10287,0,35,9,2021-10-15
8,3638,1,33,8,2017-05-02
4,10215,1,27,4,2014-11-11
1,7292,0,28,6,2017-05-26
6,5257,1,31,5,2021-03-29
6,6669,0,27,6,2020-06-03
5,4153,1,32,5,2021-07-23
0,2160,1,43,4,2021-09-12
0,2738,1,30,5,2017-03-22
8,1318,1,27,5,2014-08-13
8,10158,0,27,6,2014-01-10
9,9424,1,34,5,2022-05-06
2,6005,1,30,6,2022-09-13
0,7918,0,37,7,2017-08-12
6,6888,0,34,8,2015-05-21
2,1564,1,27,6,2017-04-28
2,912,1,31,8,2015-02-23
7,9469,1,30,4,2023-01-26
8,6130,0,28,7,2022-11-18
7,3559,0,35,8,2020-11-28
7,7778,1,29,6,2013-01-04
4,2243,0,35,5,2014-04-05
9,5332,1,28,6,2017-10-14
0,2864,0,24,7,2018-11-12
8,10140,1,28,6,2017-02-09
8,3859,1,29,5,2016-10-18
5,2806,1,31,5,2015-06-13
3,9187,0,29,9,2015-01-24
9,3589,0,28,3,2014-07-08
0,5981,1,40,8,2017-02-16
6,2634,0,26,6,2019-07-19
4,6888,1,29,7,2017-05-06
4,9250,1,32,7,2015-07-12
2,6894,1,28,7,2018-05-29
7,630,0,33,3,2017-04-30
7,3821,0,31,8,2017-09-18
0,3375,0,25,8,2013-11-03
0,2472,0,33,4,2015-10-30
0,10238,1,37,7,2018-02-08
6,9512,1,31,6,2018-04-09
2,1571,0,33,6,2019-06-18
8,6398,1,33,8,2016-08-11
5,8908,0,32,9,2017-01-12
0,5315,1,35,6,2021-09-05
6,6061,1,34,7,2017-08-31
8,9570,1,24,7,2017-02-25
0,5736,1,34,6,2014-10-23
9,6264,0,24,8,2021-02-21
6,6384,0,30,5,2018-01-08
7,4848,1,17,6,2020-11-01
9,1532,1,41,6,2015-05-10
7,5243,0,34,7,2013-12-22
4,5351,0,28,4,2018-09-19
2,3237,1,32,4,2022-06-19
6,578,0,29,6,2017-07-16
8,667,1,34,6,2014-01-08
6,2366,1,32,7,2019-09-30
9,4012,1,28,6,2019-08-08
7,6267,1,37,6,2019-04-16
8,6265,1,29,4,2023-01-12
2,1114,1,34,8,2013-12-01
5,6638,1,32,7,2023-03-07
1,7992,1,28,6,2013-10-28
7,4250,1,31,7,2022-05-26
9,10134,0,34,6,2019-12-17
0,8755,0,31,7,2021-04-09
8,4638,0,35,5,2016-04-10
8,4897,1,28,8,2022-05-16
5,8628,1,32,6,2014-11-22
7,3475,0,35,9,2013-01-11
2,4198,1,30,8,2022-05-07
9,812,0,41,6,2021-04-05
5,4724,0,42,8,2014-06-16
2,9182,0,29,7,2018-08-26
6,10147,1,31,7,2016-11-22
4,5678,1,34,4,2015-01-24
9,10377,0,29,6,2016-04-19
0,9036,0,34,9,2013-10-10
4,7809,0,26,8,2021-12-09
6,5590,0,25,3,2013-10-10
4,2385,0,31,5,2013-02-06
0,8586,1,28,4,2023-03-03
3,2128,0,34,5,2015-05-24
4,8618,0,30,7,2018-02-11
9,5814,0,28,5,2017-07-24
9,4354,1,35,8,2021-05-20
5,990,1,32,6,2022-10-19
6,4929,0,29,7,2016-10-22
5,1108,1,31,8,2016-07-23
7,6522,1,31,9,2015-10-22
2,5306,1,42,6,2018-02-07
2,3796,0,24,6,2014-01-16
1,6568,0,24,6,2022-11-23
7,2485,1,26,8,2020-05-23
5,328,0,34,7,2016-10-31
3,3008,1,31,5,2021-12-24
2,5529,1,30,7,2021-12-08
4,1484,1,27,5,2013-02-09
2,1637,1,35,5,2020-03-02
0,514,0,34,8,2019-11-18
0,2960,0,38,7,2018-08-11
0,3080,1,21,7,2021-06-17
4,1876,1,31,4,2022-01-23
6,10052,0,30,6,2015-09-27
4,5707,0,30,8,2013-07-28
0,1934,1,29,6,2015-12-17
3,4918,0,41,6,2017-11-14
5,9135,0,33,6,2023-02-05
8,9328,0,32,5,2013-07-29
6,9543,1,30,5,2013-02-06
8,5686,0,34,8,2020-06-24
6,5304,1,38,7,2020-11-11
7,5527,1,29,4,2022-04-20
7,5362,0,34,5,2019-05-31
9,6516,1,28,5,2014-09-18
1,8793,0,27,6,2019-02-21
3,2260,0,27,6,2019-08-04
1,5380,0,34,9,2013-07-16
1,7155,1,41,7,2019-04-19
0,2350,1,34,6,2014-04-18
9,816,0,38,6,2018-09-15
6,1990,1,37,6,2017-06-27
1,4380,0,24,7,2020-12-09
8,9540,1,29,6,2022-09-24
8,9653,0,37,7,2019-08-25
7,2130,1,45,6,2018-06-29
0,8093,1,27,7,2021-02-19
1,10127,1,25,7,2014-03-01
8,1829,0,22,6,2017-05-23
6,6616,0,37,4,2016-10-18
9,9731,1,36,8,2015-12-12
2,2636,1,35,4,2018-10-19
9,10269,0,29,8,2021-01-14
3,6312,0,29,7,2022-04-06
0,6116,0,31,7,2013-09-04
5,6171,1,32,8,2017-04-25
8,1448,1,37,7,2016-01-11
5,417,1,24,8,2021-01-07
7,7007,0,33,5,2020-05-15
1,6786,0,39,7,2018-12-02
8,1254,0,35,10,2021-08-04
9,2220,0,35,5,2018-05-05
8,2283,0,29,5,2017-09-18
9,2483,1,34,7,2013-01-04
1,10120,1,31,7,2022-08-17
3,1250,0,27,5,2016-10-21
5,947,0,30,8,2022-10-14
1,2977,1,33,7,2022-03-25
5,3759,1,30,6,2020-09-19
6,2574,1,25,5,2017-01-27
4,6273,1,31,7,2016-07-10
4,2766,0,29,4,2013-10-26
1,377,0,42,5,2021-04-04
8,2257,1,29,4,2014-04-09
8,6371,1,24,5,2019-11-13
8,5606,1,23,5,2021-10-06
8,148,1,36,4,2014-07-21
0,7178,1,35,9,2021-08-09
6,1207,0,26,6,2021-08-06
0,7472,1,34,2,2020-07-03
6,2634,0,25,7,2018-01-14
6,2433,0,37,6,2020-12-13
9,7548,0,33,6,2018-09-10
8,5975,1,33,5,2014-03-04
2,1846,1,32,5,2016-02-27
4,3832,1,41,7,2014-05-15
1,598,1,32,5,2014-12-22
4,7769,1,33,7,2014-10-24
3,2294,1,29,9,2017-09-11
8,9010,0,30,7,2018-07-14
7,144,0,35,8,2015-10-04
3,5405,0,37,6,2022-06-18
5,199,1,30,6,2019-02-25
4,1842,0,32,6,2013-05-12
1,1057,0,36,6,2019-08-04
4,7302,0,25,9,2016-07-13
2,8253,1,31,5,2021-01-13
4,5298,0,29,9,2013-09-06
4,2833,1,30,6,2019-11-17
2,10123,1,36,6,2019-03-28
7,8928,0,23,9,2020-05-14
6,6789,1,37,7,2018-01-09
4,899,0,30,8,2015-12-29
6,1054,0,26,7,2013-11-18
2,2272,0,25,4,2020-04-29
6,1666,1,34,7,2014-01-11
2,1205,0,39,8,2020-04-04
6,5913,1,36,5,2013-10-03
9,6890,1,30,7,2014-08-04
2,4175,1,37,5,2021-05-24
4,9485,0,31,5,2020-05-03
5,8082,1,28,5,2016-09-14
7,4341,0,29,6,2014-12-13
3,5533,1,37,4,2016-07-06
4,4814,0,29,7,2015-12-16
5,8867,1,33,6,2022-04-17
0,6505,1,26,3,2018-01-01
6,105,1,30,6,2013-06-11
9,3771,0,34,9,2021-09-23
4,1075,1,27,5,2020-05-24
3,9321,0,31,7,2022-06-26
6,6783,0,43,4,2022-10-14
5,9608,0,30,7,2014-12-31
7,1966,0,33,4,2021-04-14
6,1880,1,35,5,2015-09-18
3,8022,0,23,7,2016-02-28
8,1104,0,36,7,2013-04-16
2,3008,0,40,7,2022-10-12
1,6861,1,31,4,2018-10-23
5,4581,1,33,4,2022-11-21
5,29,0,39,8,2022-03-08
3,1720,0,31,7,2018-07-03
6,8271,0,30,8,2016-10-21
6,8865,0,29,3,2016-04-11
3,856,0,35,3,2022-10-24
4,6415,1,36,5,2022-10-04
2,6348,1,33,5,2019-09-18
6,10004,1,34,5,2015-12-26
3,2643,1,35,3,2015-04-26
9,6659,1,29,5,2022-12-09
9,4283,0,31,10,2014-08-18
6,5108,1,34,4,2018-03-03
0,4412,1,39,5,2014-02-26
8,2646,1,28,6,2021-01-01
8,7171,1,32,7,2020-12-26
3,3342,1,35,7,2013-06-03
5,542,1,45,9,2019-12-12
3,576,1,24,6,2015-10-29
5,2990,0,33,5,2013-12-09
5,4241,1,31,7,2016-03-13
2,2446,1,32,6,2016-12-04
6,1926,1,34,5,2020-02-28
5,5574,1,29,5,2019-12-30
7,7076,1,35,6,2013-10-08
1,9400,0,31,3,2017-09-05
9,3181,0,35,6,2016-12-20
0,10124,1,32,7,2015-06-28
9,6777,1,31,6,2015-06-24
3,9894,1,39,8,2016-06-29
3,8235,1,31,3,2014-02-14
4,10007,0,27,6,2021-11-21
7,6531,0,28,9,2018-10-18
1,6794,0,29,6,2022-12-14
8,1144,1,30,7,2019-05-10
7,9353,0,25,8,2015-08-15
8,7931,0,30,8,2017-01-03
7,9640,1,33,5,2020-05-01
1,9916,1,37,5,2015-07-06
2,8671,1,36,7,2020-03-06
1,7913,0,29,9,2014-11-01
2,1690,1,34,5,2021-07-05
6,5927,1,30,5,2020-02-25
9,10083,0,29,6,2016-06-26
2,9015,0,32,6,2022-12-16
0,9136,0,30,5,2015-08-18
7,8954,1,36,7,2017-03-29
4,9680,1,29,8,2018-04-20
8,7038,1,30,7,2020-03-07
3,5126,0,25,5,2013-05-31
7,3299,0,30,6,2015-04-14
9,3043,0,41,4,2019-12-06
6,9160,0,35,8,2017-02-21
2,2488,1,32,4,2017-11-20
8,2052,0,35,7,2022-04-21
2,9255,1,26,7,2013-04-19
8,4901,0,31,4,2019-10-21
1,8761,0,31,6,2013-10-02
7,5290,1,32,8,2018-12-24
2,2399,1,31,7,2020-09-10
9,1499,0,32,7,2017-03-28
1,5087,0,31,6,2015-02-04
4,9245,0,32,7,2013-07-16
5,165,0,37,6,2014-06-12
6,7921,1,32,8,2019-11-05
5,3363,1,30,8,2016-06-23
4,318,1,27,8,2021-02-21
6,7851,0,33,8,2013-06-21
2,3727,1,27,5,2022-08-18
9,8057,0,28,8,2019-03-15
3,9410,1,36,6,2013-12-23
8,10260,1,34,6,2021-02-01
5,9671,0,30,7,2017-09-13
4,6509,1,31,7,2014-02-06
6,689,1,30,7,2015-07-25
9,3859,0,38,7,2015-07-01
1,9108,0,31,5,2018-02-10
7,9980,1,36,6,2022-12-03
1,4322,1,40,7,2018-08-24
1,5816,1,30,8,2014-05-08
3,5384,0,32,6,2019-05-01
4,5507,1,31,8,2018-05-09
7,9772,0,36,7,2014-11-11
6,8257,0,34,4,2022-03-15
7,4627,0,33,8,2020-07-24
2,3699,0,30,9,2021-08-17
0,3520,0,31,9,2020-11-26
5,6974,0,28,6,2013-06-11
8,3720,1,28,6,2013-09-02
7,7082,0,30,6,2016-11-27
8,1686,1,36,6,2019-04-04
7,4013,1,35,7,2021-04-16
2,9818,1,40,6,2020-07-06
9,3834,1,25,9,2019-10-03
3,4499,0,31,6,2023-01-22
8,3624,0,32,6,2014-11-17
1,5996,0,42,3,2021-09-02
7,3225,0,21,4,2014-06-28
5,9283,1,41,4,2018-01-20
6,214,1,29,6,2015-05-26
1,8745,1,37,6,2023-02-02
2,1461,0,35,6,2014-01-07
6,7037,0,36,8,2021-08-04
1,4970,0,29,5,2020-10-21
9,8563,1,32,8,2016-06-12
3,3932,1,32,6,2017-12-04
0,3844,1,32,8,2021-06-26
0,2481,0,29,8,2013-09-05
6,9305,0,33,5,2019-08-17
9,4968,0,34,8,2017-09-26
2,10063,1,39,5,2015-10-04
5,3128,1,24,4,2016-10-20
7,153,1,36,7,2017-09-26
1,9449,1,33,6,2016-09-18
2,3833,1,35,6,2017-04-28
4,7969,0,26,5,2018-06-04
7,2771,1,33,8,2018-10-13
7,4176,1,29,6,2013-02-10
8,61,1,34,7,2016-05-18
5,90,0,46,5,2021-04-06
1,7694,0,29,8,2016-03-23
9,6779,1,28,7,2016-08-08
4,7406,0,31,8,2015-06-05
9,293,1,22,5,2013-08-07
5,4375,1,36,6,2015-12-02
6,2899,0,27,5,2017-01-19
5,7220,0,32,3,2016-12-11
7,6384,1,24,8,2017-12-18
0,5536,0,35,5,2019-04-16
2,7960,0,37,6,2021-01-27
0,914,1,33,6,2014-09-15
6,6685,1,29,3,2016-08-07
6,6163,1,41,6,2021-03-20
9,7132,0,28,7,2016-03-21
3,7315,0,28,7,2016-03-02
4,4028,1,45,5,2014-07-19
8,2233,1,30,5,2021-11-04
1,3442,0,26,7,2015-08-01
0,9451,1,34,7,2015-03-13
9,2957,1,31,8,2013-09-15
7,3966,0,28,5,2022-05-13
8,4846,1,40,6,2015-10-18
0,10244,0,35,5,2018-11-08
9,919,0,35,7,2017-02-09
5,4072,1,32,7,2021-07-22
4,4394,1,35,6,2013-08-30
5,420,1,28,6,2016-03-15
0,2326,0,25,7,2021-07-02
4,556,1,34,6,2022-11-10
2,4556,0,29,7,2014-05-31
9,6558,1,29,6,2020-11-10
4,9401,0,32,8,2019-09-26
1,3840,1,40,7,2021-07-15
5,8124,0,25,7,2021-06-22
7,2191,1,32,7,2020-01-28
9,6899,1,32,5,2016-08-06
9,7192,1,29,6,2022-12-09
5,5249,1,27,4,2017-09-27
4,3566,0,33,4,2018-05-14
9,2102,0,25,6,2018-09-28
1,10040,1,29,5,2019-02-13
9,6632,0,37,8,2020-06-05
9,6443,0,28,6,2022-01-28
0,8748,1,31,4,2014-03-07
1,4363,0,32,4,2021-11-09
7,9552,1,29,6,2017-11-05
6,1127,0,27,6,2017-01-22
4,2993,1,32,8,2017-08-23
2,9972,1,34,5,2019-10-30
3,1457,0,33,5,2018-07-12
0,4952,0,31,4,2019-06-14
1,5974,0,32,4,2020-06-27
5,7193,1,23,8,2021-10-18
0,4229,1,32,6,2015-11-12
7,7783,0,37,8,2021-04-30
0,2581,0,30,5,2020-10-07
8,10246,0,29,9,2016-12-28
6,4164,1,27,7,2019-06-05
4,4479,0,30,4,2017-09-09
5,4805,1,27,8,2018-09-14
8,4525,0,30,7,2013-08-09
3,6262,0,34,6,2017-05-31
0,823,0,32,6,2015-01-02
5,9269,0,35,6,2022-06-15
1,8211,0,34,4,2022-02-18
9,6473,1,32,5,2013-06-07
5,2224,1,19,7,2017-08-17
1,6188,0,24,4,2013-10-29
9,6040,1,24,8,2019-08-05
7,515,0,34,5,2020-05-17
5,1419,0,19,4,2016-10-27
2,6662,1,35,6,2015-10-06
6,3577,0,40,5,2019-01-09
0,4199,0,36,6,2023-02-08
4,934,0,27,5,2021-11-16
5,1914,1,34,6,2016-06-25
8,7526,0,29,6,2022-10-31
1,1245,1,39,7,2020-12-27
5,7353,1,25,7,2018-08-09
3,6876,0,23,7,2013-07-15
4,5541,0,34,3,2021-09-09
7,499,0,28,7,2021-08-25
5,684,0,32,5,2013-08-23
4,4669,0,34,7,2013-10-26
1,4145,1,27,4,2019-09-12
5,9378,0,31,5,2019-02-10
4,6152,1,35,3,2016-09-03
4,6462,0,34,7,2020-12-24
8,8073,1,26,7,2016-04-16
0,573,0,33,5,2019-10-17
2,6108,0,26,3,2021-02-28
8,3856,1,32,8,2017-08-17
2,5475,1,28,6,2014-09-24
5,2381,1,32,6,2014-06-21
5,10271,0,28,5,2020-03-28
2,1793,0,34,6,2018-05-26
5,7248,1,30,5,2018-08-04
6,5775,0,29,8,2013-12-22
4,1327,0,33,6,2020-04-03
0,7810,0,34,6,2017-03-18
5,6137,1,38,6,2016-05-11
6,7050,0,33,4,2018-09-12
6,6771,1,31,7,2022-04-13
2,9934,0,36,7,2018-04-16
7,8279,0,41,6,2019-07-05
3,4283,0,37,7,2021-02-01
4,8525,0,28,9,2015-10-05
7,7211,1,30,5,2020-09-16
9,5872,0,34,4,2017-07-01
1,3136,0,35,9,2016-11-08
1,1259,1,33,8,2022-10-01
5,1722,0,35,7,2022-08-20
2,8713,1,42,6,2016-11-05
8,3242,0,27,4,2016-12-19
5,7153,0,24,8,2015-01-24
9,3085,1,37,6,2016-07-20
3,5511,0,37,5,2017-06-14
9,7465,0,36,8,2016-01-01
1,7652,1,32,7,2016-07-06
7,181,1,23,6,2017-04-06
1,9582,1,37,9,2017-09-23
3,10073,0,34,3,2013-09-08
8,8948,1,26,4,2017-11-22
4,2528,1,32,6,2019-06-23
8,7049,1,36,6,2023-02-05
0,10185,1,31,6,2018-03-19
9,1970,0,33,6,2021-11-07
9,9255,1,27,5,2015-12-16
9,4369,0,31,5,2020-10-11
4,9607,1,35,6,2013-02-02
9,8214,1,34,6,2015-09-18
1,17,0,25,6,2021-07-18
1,9208,0,33,7,2021-05-23
4,4484,1,37,8,2016-04-02
1,9067,1,30,6,2017-10-08
4,7356,1,36,7,2023-02-07
3,1120,1,37,7,2017-02-27
3,5616,0,32,6,2022-03-01
0,4758,1,34,4,2017-12-04
0,9549,0,38,7,2022-10-04
4,5972,1,31,3,2017-03-27
2,9691,1,26,5,2016-01-11
4,1971,0,30,7,2023-01-07
1,4611,0,39,7,2015-01-18
8,5924,0,31,7,2015-12-10
3,3950,0,34,6,2014-08-29
6,4974,0,37,6,2015-03-23
5,5445,0,36,6,2019-10-22
7,5067,1,37,5,2022-08-19
2,5783,1,31,5,2020-02-29
4,6861,1,35,7,2016-11-01
9,9130,1,35,4,2020-06-11
1,10139,0,27,5,2020-04-15
2,9725,1,34,4,2017-11-23
9,1229,1,30,5,2018-02-12
5,7504,0,26,5,2013-05-14
9,7840,0,27,6,2016-07-15
8,6561,1,34,7,2016-04-06
2,6433,1,29,8,2022-06-09
5,2599,1,35,6,2021-08-11
7,10202,0,27,8,2019-10-23
5,4635,1,34,3,2019-02-12
6,5968,1,39,5,2022-06-01
1,306,1,32,8,2020-07-10
9,7058,1,30,9,2018-04-27
9,1434,0,21,8,2017-08-08
2,7688,0,35,4,2022-03-09
0,2897,0,31,7,2015-04-10
3,10024,1,40,7,2017-04-26
5,1269,0,27,6,2021-07-20
9,6910,0,31,8,2022-05-22
0,509,0,26,7,2019-03-06
5,4510,1,36,8,2014-06-27
0,2754,0,33,8,2015-12-28
9,2029,0,28,7,2022-08-30
5,3180,1,39,6,2015-11-07
8,4413,1,30,7,2020-06-28
8,9405,0,33,7,2018-12-18
3,7301,1,29,7,2015-05-01
3,7059,1,40,5,2021-09-13
3,1646,1,30,7,2020-03-06
7,2057,0,29,4,2021-11-07
9,6259,0,38,6,2021-04-17
3,7816,1,30,6,2017-01-27
5,5648,1,25,7,2017-12-17
6,2937,0,30,6,2013-10-26
2,6086,0,29,8,2022-12-04
6,3989,1,28,8,2015-04-08
7,4807,0,35,6,2019-09-21
0,1336,1,33,7,2022-10-21
2,7301,1,38,7,2015-12-21
5,4294,0,31,6,2015-07-07
1,8457,1,30,6,2017-04-28
8,9083,0,40,4,2018-05-08
4,10148,0,32,5,2018-05-05
7,6562,0,33,6,2017-01-02
9,5114,1,28,5,2022-06-04
1,424,1,39,6,2021-03-14
1,8330,0,31,6,2016-07-08
5,8468,1,36,5,2016-05-03
7,7661,0,36,7,2016-12-04
5,705,0,31,5,2019-03-20
4,1334,1,32,5,2014-06-27
4,1569,1,34,8,2022-03-16
1,6586,0,33,7,2014-10-31
7,2669,1,33,7,2021-07-04
3,2930,0,40,4,2021-02-10
4,5587,0,36,6,2020-09-29
7,815,1,28,5,2020-11-09
1,10221,1,37,6,2015-04-07
1,9234,1,29,5,2013-02-28
0,4864,1,36,8,2020-04-11
5,383,0,43,8,2017-12-17
1,9673,0,27,8,2019-03-04
5,4482,1,41,10,2016-05-29
5,8567,1,30,6,2013-10-20
6,345,1,27,6,2015-06-20
3,2078,0,38,9,2021-06-02
8,6554,0,25,5,2014-08-07
0,5745,1,28,8,2019-04-02
4,5262,1,31,5,2013-09-19
4,852,0,31,7,2014-07-31
4,1433,1,22,2,2020-10-23
2,9428,0,31,6,2016-03-23
5,1808,0,25,7,2022-12-14
4,2057,0,28,4,2015-11-19
5,9270,0,31,6,2018-08-06
4,8457,1,32,7,2016-09-26
9,1228,1,34,9,2021-10-08
7,7580,1,32,8,2014-02-27
9,2280,0,31,6,2022-10-26
0,1454,1,34,6,2021-10-04
9,5439,1,22,10,2019-01-20
3,5308,0,35,8,2015-03-05
3,8742,1,31,6,2014-07-16
6,5153,0,30,6,2016-02-03
1,4711,1,38,8,2016-07-29
4,2524,0,25,4,2013-09-22
0,3549,1,36,5,2019-08-15
0,1785,0,36,4,2022-05-09
5,2904,0,25,8,2013-02-12
9,4471,0,34,7,2018-04-13
1,3682,1,34,6,2020-07-22
5,6483,0,29,9,2021-11-04
9,2920,1,27,4,2017-01-14
8,10145,0,33,9,2017-08-01
0,7427,0,31,6,2017-08-25
0,4141,0,27,6,2021-08-01
0,1911,1,42,7,2022-12-11
8,7319,0,35,5,2016-01-30
7,4423,1,32,7,2013-07-21
9,344,1,32,5,2020-02-08
6,7743,1,22,9,2021-09-30
1,4849,1,28,6,2017-10-26
5,1273,0,38,8,2015-06-14
6,9613,1,25,3,2022-09-02
0,6187,1,32,6,2020-12-03
4,4643,0,33,6,2023-02-01
9,3722,0,34,7,2013-04-04
8,6101,0,28,6,2020-11-16
3,4384,0,27,7,2019-06-19
2,7375,0,36,7,2018-07-31
4,268,1,29,3,2020-04-10
3,8642,1,29,5,2018-09-26
4,2596,0,37,8,2015-03-05
0,6725,1,34,5,2021-08-17
3,5860,0,26,6,2013-11-11
1,10135,1,27,6,2018-06-24
0,5923,0,32,8,2016-05-15
3,803,1,33,8,2013-05-30
6,3679,1,34,3,2019-12-12
0,8973,1,39,6,2018-01-12
8,2201,1,35,4,2017-01-12
2,9464,0,30,7,2022-05-03
6,4226,0,34,5,2015-08-20
4,3009,1,37,8,2022-01-13
2,3718,1,37,8,2017-02-20
3,6016,0,25,7,2021-05-13
3,3416,0,35,6,2013-10-09
3,6074,0,29,7,2018-01-05
9,6256,0,39,6,2021-07-27
7,5078,1,40,6,2022-01-10
3,5633,1,41,8,2019-05-31
6,5645,0,40,4,2019-12-22
1,9480,1,31,7,2022-11-06
6,1797,0,37,8,2021-04-08
8,5999,1,28,6,2014-10-21
0,6707,0,33,8,2017-10-07
5,6828,0,34,7,2015-08-02
9,5355,0,31,6,2017-04-30
1,1750,0,33,2,2019-01-08
4,8250,1,31,5,2016-09-15
5,8410,0,40,6,2020-06-03
1,3832,0,38,7,2013-11-30
8,4495,1,35,7,2019-06-23
5,1604,0,28,9,2013-08-01
4,5555,0,37,5,2022-07-08
9,3624,1,26,9,2013-07-22
0,8953,0,31,9,2014-09-29
0,396,1,29,8,2014-09-22
7,1953,0,34,7,2017-11-21
5,7251,1,27,6,2015-01-31
0,4284,0,35,6,2022-07-06
0,7329,0,33,5,2020-06-18
9,6144,1,33,9,2022-02-08
0,8315,1,37,7,2021-11-25
4,3813,0,25,5,2014-12-15
0,6293,0,36,6,2015-03-03
7,2349,1,29,6,2013-04-25
8,715,0,27,5,2017-09-30
6,8390,1,32,8,2019-09-05
8,678,1,35,5,2014-08-07
2,804,0,25,8,2021-12-07
3,4097,1,36,7,2020-06-16
5,281,0,29,8,2019-07-16
8,2207,1,32,5,2013-06-27
0,9497,0,26,7,2013-04-13
3,6587,1,37,4,2022-12-28
6,10271,1,33,6,2021-02-03
7,9873,0,36,5,2013-11-02
0,8967,1,38,7,2018-03-31
8,2170,1,29,6,2014-06-18
6,6895,1,30,5,2016-08-21
0,5276,0,33,6,2019-12-17
0,1243,0,36,8,2022-05-30
6,2255,0,32,7,2022-02-06
6,8459,0,26,4,2018-01-09
0,8143,1,33,5,2015-10-05
5,3306,0,33,6,2014-04-14
5,4912,1,27,7,2014-10-14
6,4782,0,27,7,2013-01-24
6,4924,1,37,8,2014-02-01
2,2543,1,38,8,2019-03-09
2,6026,0,31,8,2021-07-08
5,3873,1,35,7,2020-07-18
8,2631,0,34,7,2019-01-12
4,7236,1,28,4,2013-12-22
4,7797,1,35,7,2015-07-22
4,7010,1,26,6,2019-01-16
9,1211,1,37,5,2016-09-20
9,9101,1,32,6,2019-05-12
8,9800,1,30,8,2019-11-19
8,6889,0,35,5,2017-07-19
1,6834,1,27,5,2021-02-14
1,9355,1,43,5,2019-04-19
5,1321,0,33,5,2015-10-13
9,6834,1,33,9,2016-07-20
